id,type,args,nom
3972,2001,,Partir pour l'île de Moon.
3973,2001,,J'allais te poser la même question !
3974,2001,,Autant pour toi !
3975,2001,,Montrer la Corne Edfrit.
3976,2001,,Montrer la Corne Edfrit.
3977,2001,,Accepter la mission.
3978,2001,,Raconter le combat contre les Brâkmariens.
3979,2001,,"Dites, tavernier, le bois ça brûle... non ?"
3980,2001,,Accepter la mission.
3981,2001,,Donner les informations au sujet de la Corne Edfrit.
3982,2001,,Accepter la mission.
3983,2001,,Parler de Turorte.
3985,2001,,Accepter la mission.
3989,2001,,Accepter la mission.
3992,2001,,Accepter la mission.
3993,2001,,Mes ordres sont de récupérer les documents.
3994,2001,,"Les documents, ou je te tue moi-même."
3995,2001,,"D'accord, je vais t'aider à t'en sortir."
3996,2001,,Prendre les documents.
3997,2001,,Se préparer à accueillir les Bontariens.
3998,2001,,C'est-à-dire que...
3999,2001,,J'ai les documents.
4000,2001,,J'ai les documents.
4001,2001,,Prendre les documents et l'interroger.
4002,2001,,Donner les documents.
4003,2001,,Accepter la mission.
4005,2001,,Montrer le plat cuisiné.
4006,2001,,Monter sur la monture
4008,2001,,Annoncer la mauvaise nouvelle.
4009,2001,,Se préparer pour l'île de Moon.
4010,2001,,Lui donner de la salace et proposer le Grattoir à dos Spentox.
4012,995,-1,Monter dans le chariot
4013,2001,,Et si je te posais la même question ?
4014,2001,,Je ne laisserai pas la corne à Bonta !
4015,2001,,Accepter à contrecoeur.
4152,2001,,Partir discuter avec ces personnes.
4153,2001,,Mais... ne va-t-il pas me tuer ?
4154,2001,,Parler de la requête d'Amayiro.
4155,2001,,Expliquer la requête d'Amayiro.
4156,2001,,Présenter la requête d'Amayiro.
4158,2001,,Lui rapporter leurs propos.
4159,2001,,Mais je vais mourir si je fais ça !
4160,2001,,Partir à la recherche de ces objets.
4161,2001,,Donner les objets.
4262,2001,,Qu'est-ce que... !?
4348,2001,,Présenter la requête d'Amayiro.
4521,2001,,Donner un coup de main
4531,15,"11,879,436,924,811,800",Donner la clef
4532,2,"1,188,746,311,886",Choisir la salle du Blop Coco Royal
4533,2,"1,188,846,311,886",Choisir la salle du Blop Griotte Royal
4534,2,"1,188,946,311,886",Choisir la salle du Blop Indigo Royal
4535,2,"1,189,046,311,886",Choisir la salle du Blop Reinette Royal
4540,2,"11878,99,11891",Sortir du donjon
4544,2001,,Donner la clef de l'antre du Blop Multicolore
4544,15,"11,892,436,925,411,800",Donner la clef de l'antre du Blop Multicolore
4563,2001,,Brâkmar est une ville putride en cette saison
4571,2001,,Donner une Pomme
4572,2001,,Oui
4573,2001,,Non
4574,2001,,Ton cousin ?
4575,2001,,Entendre la suite après un cours silence
4576,2001,,Éclater de rire
4577,2001,,Demander le pourquoi du blanc ?
4578,2001,,Rester stoïque
4579,2001,,S'étonner du soudain changement de niveau de langage de Ronan
4580,2001,,Donner la clef
4580,15,"11,879,436,924,811,800",Donner la clef
4581,2001,,L'interroger sur sa présence inhabituelle
4583,2001,,Discuter avec Ronan
4584,2001,,Lui parler des pommes
4585,2001,,Lui parler des blagues
4586,2001,,Se renseigner à propos d'Ougah
4590,1,5483,Demander à en savoir plus
4591,1,5484,S'enquérir du fruit préféré de Lina
4592,1,5485,"Répondre que vous n'y connaissez rien en fruits, mais que vous vous y connaissez en fleurs"
4593,1,5486,La plus belle des fleurs est moins belle que Lina
4594,1,5487,Il y en a tellement ...
4596,2001,,Ajouter que Lina est une belle plante.
4597,2001,,Prendre congé de Lina
4598,2001,,Sortir du donjon
4613,2,"99,813,909,946","Je ne suis plus un mioche, je veux entrer !"
4614,16,"1,195,339,094,609,940","Le Sapik était trop faible pour moi, je veux un combat qui ne me fera pas dormir !"
4615,16,"1,194,339,094,599,940",T'as rien de mieux que ton papa Nowel ? Je veux du vrai monstre !
4616,2001,,"Non merci, je ne suis pas suicidaire..."
4628,2001,,Redevenir Neutre.
4629,2001,,Redevenir Neutre.
4630,2001,,Redevenir Neutre.
4631,2001,,Redevenir Neutre.
4632,2001,,Redevenir Neutre.
4633,2001,,Redevenir Neutre.
4634,2001,,Redevenir Neutre.
4635,2001,,Redevenir Neutre.
4637,1,5523,Devenir Bontarien GRATUITEMENT.
4638,1,5524,Devenir Brâkmarien GRATUITEMENT.
4639,963,5527,Devenir membre de la milice de Bonta.
4640,2001,,Redevenir Neutre.
4641,963,5527,Devenir membre de la milice de Brâkmar.
4642,2001,,Redevenir Neutre.
4643,966,5527,Payer 500 Kamas pour redevenir Neutre.
4644,966,5527,Payer 1000 Kamas pour redevenir Neutre.
4645,966,5527,Payer 2000 Kamas pour redevenir Neutre.
4646,966,5527,Payer 4000 Kamas pour redevenir Neutre.
4647,966,5527,Payer 8000 Kamas pour redevenir Neutre.
4648,966,5527,Payer 16000 Kamas pour redevenir Neutre.
4649,966,5527,Payer 32000 Kamas pour redevenir Neutre.
4650,966,5527,Payer 64000 Kamas pour redevenir Neutre.
4651,966,5527,Payer 128000 Kamas pour redevenir Neutre.
4652,966,5527,Payer 256000 Kamas pour redevenir Neutre.
4653,965,5528,Signer le document.
4654,965,5528,Signer le document.
4655,964,5529,Signer le registre.
4656,964,5525,Signer le registre.
4657,964,5526,Signer le registre.
4660,2001,,Quitter l'Ordre du Coeur Saignant.
4661,2001,,Quitter son Ordre.
4662,2001,,Ne pas quitter son Ordre.
4663,2001,,Quitter l'Ordre de l'Oeil Putride.
4664,2001,,Quitter l'Ordre de l'Esprit Malsain.
4665,2001,,Quitter l'Ordre de l'Esprit Salvateur.
4666,2001,,Quitter l'Ordre de l'Oeil Attentif.
4678,2001,,Sortir de prison
4679,2001,,Non.
4680,2001,,Oui.
4681,2001,,Lui parler de la croissance accélérée des céréales.
4682,2001,,Lui donner les ingrédients.
4683,2001,,S'en aller discrètement.
4684,2001,,Des cheveux.
4685,2001,,Un trou.
4686,2001,,Un faux dofus.
4687,2001,,Un autre Brâkmarien.
4688,2001,,Un empoisonnement.
4689,2001,,Lui parler du plan d'empoisonnement.
4690,2001,,Lui dire de ne pas lancer le sort.
4691,2001,,Lui dire de ne pas lancer le sort.
4693,2001,,Lui parler du sort de Transgénèse.
4695,2001,,Lui montrer l'ouvrage.
4696,2001,,Donner les ingrédients.
4697,2001,,Oui.
4698,2001,,Demander La bénédiction d'Erazal.
4699,2001,,Accepter.
4700,2001,,Lui parler d'une éventuelle collaboration avec Brâkmar.
4701,2001,,Lui demander gentillement.
4702,2001,,Le menacer.
4703,2001,,Lui offrir 100 Kamas.
4704,2001,,Lui offrir 1000 Kamas.
4705,2001,,Lui offrir 2000 Kamas.
4707,2001,,Annoncer la collaboration de Raymond Santho.
4708,2001,,Lui donner les 20 graines de scorbute.
4709,2001,,Accepter.
4710,2001,,Faire le rituel de La malédiction d'Erazal.
4711,2001,,La menacer.
4712,2001,,Oui.
4713,2001,,Devenir Espion Sombre.
4714,2001,,Accepter.
4715,2001,,Demander ce qui se trame à Bonta.
4716,2001,,Partir discrètement.
4717,2001,,Lui parler du plan de Merlan.
4719,2001,,Attendre qu'il s'endorme.
4720,2001,,Echanger les graines.
4721,2001,,Annoncer votre succès.
4722,2001,,Annoncer votre succès.
4723,2001,,Oui.
4724,2001,,Accepter.
4725,2001,,Se renseigner sur la famille Terra.
4726,2001,,Donner les lingots d'or.
4727,2001,,Demander comment il a survécu.
4728,2001,,Le délivrer en échange de son aide.
4730,2001,,Présenter Terra Cogita.
4731,2001,,Devenir Adepte des Ecrits.
4732,2001,,Accepter.
4733,2001,,L'interroger.
4734,2001,,L'interroger.
4735,2001,,Avouer votre échec.
4736,2001,,Prévenir Elviana que les renégats sont mûrs.
4737,2001,,Annoncer que les renégats ont craqué.
4738,2001,,Faire le rituel de La bénédiction d'Erazal.
4739,1,5625,Non.
4740,1,5626,Une autre fois peut-être.
4741,1,5627,Non...
4742,1,5628,Il fallait y penser avant.
4743,1,5628,Non.
4744,1,5629,Tape des pious.
4745,1,5630,Lui donner raison.
4746,1,5631,Lui dire qu'il a tort.
4747,1,5631,*Pense* Il est lourd.
4748,1,5632,"*Pense* Ce n'est pas lui, c'est moi."
4749,1,5632,Non.
4750,1,5633,"Oui, moi."
4751,1,5634,Mais bien sûr.
4752,1,5635,Bonne idée.
4753,1,5635,"Très drôle, en effet."
4754,1,5636,En gros t'es du genre lourd.
4755,1,5636,Entièrement d'accord.
4756,1,5630,Je ne suis pas d'accord avec toi.
4757,1,5630,Merci de m'avoir prévenu.
4758,1,5625,"T'es un débutant, pas vrai ?"
4759,1,5629,Continue de te la poser.
4760,2001,,Un Dofus c'est un gros monsieur barbu.
4761,1,5637,Hein ?
4762,1,5638,Attendre qu'il parle.
4763,1,5638,"Si si, tu viens de le faire."
4764,1,5633,Tu n'as pas l'impression de te répéter ?
4765,1,5639,"Oui, oui, très fou."
4766,1,5632,T'as une aspirine ?
4767,1,5632,"Ouah, comment fais-tu ça ?"
4768,1,5640,Je n'ai rien vu.
4769,2001,,C'était bon ?
4770,1,5641,C'est affreux !
4771,1,5642,C'était bon ?
4772,2001,,C'est affreux !
4773,2001,,Je n'ai rien vu.
4774,1,5636,Se faire discrète.
4775,1,5628,L'ignorer.
4776,2001,,Tu ne serais pas de la famille à Jicé ?
4777,1,5627,Qu'est-ce qui me prouve que tu as un cerveau ?
4778,1,5636,Les sramettes.
4779,2001,,Les sadidettes.
4780,1,5628,Les craettes.
4781,2001,,Les cacahuètes.
4782,2001,,Ma femme.
4783,2001,,"C'est ça, tu as découvert mon secret."
4784,2001,,Tout va bien dans ta tête ?
4786,2001,,Savourer votre victoire.
4787,2001,,Quitter l'Ordre du Coeur Saignant.
4788,2001,,Devenir Chevalier du Désespoir.
4789,2001,,Accepter.
4790,2001,,Quitter l'Ordre de l'Oeil Attentif.
4791,2001,,Quitter l'Ordre de l'Esprit Salvateur.
4792,2001,,Quitter l'Ordre de l'Esprit Malsain.
4793,2001,,Devenir Adepte des Douleurs.
4794,2001,,Accepter.
4795,2001,,L'ignorer.
4796,2001,,L'interroger au sujet des statuettes.
4797,2001,,L'ignorer.
4798,2001,,L'interroger au sujet des statuettes.
4799,2001,,La menacer.
4800,2001,,Lui demander une langue hiyeu.
4801,2001,,Lui faire avaler la langue hiyeu.
4802,2001,,Lui faire avaler la langue hiyeu.
4803,2001,,Lui donner l'emplacement des statuettes.
4804,2001,,Quitter l'Ordre de l'Oeil Putride.
4805,2001,,Devenir Chasseur d'Âmes.
4806,2001,,Accepter.
4807,2001,,Se renseigner sur les statuettes de Sumens.
4808,2001,,Lui rapporter les propos de Setag.
4809,2001,,Préciser que Ledrob vous envoie.
4811,2001,,Lui donner la pierre d'âme de Terra Tibya.
4812,2001,,Accepter.
4813,2001,,Lui parler des renégats bontariens.
4814,2001,,Vous êtes morts mais vous ne le savez pas encore.
4816,2001,,Les combattre.
4818,2001,,Tenter de les vaincre.
4819,2001,,Montrer le badge.
4820,2001,,Expliquer que vous avez été dupé.
4821,2001,,Quitter l'Ordre de l'Esprit Salvateur.
4832,2001,,Terminer la discussion.
4833,2001,,Terminer la discussion.
4834,2001,,Terminer la discussion.
4835,2001,,Terminer la discussion.
4836,2001,,Terminer la discussion.
4837,2001,,Terminer la discussion.
4838,2001,,Terminer la discussion.
4839,2001,,Terminer la discussion.
4840,2001,,Terminer la discussion.
4841,2001,,Terminer la discussion.
4842,2001,,Terminer la discussion.
4843,2001,,Terminer la discussion.
4844,2001,,Terminer la discussion.
4848,2001,,Menacer de la torturer.
4849,2001,,Menacer de la torturer.
4850,2001,,Quitter l'Ordre de l'Esprit Malsain.
4853,2001,,Terminer la discussion.
4855,2001,,Commencer l'interrogatoire.
4856,2001,,Commencer l'interrogatoire.
4857,2001,,Détruire le cuivre.
4858,2001,,Détruire l'argent.
4859,2001,,Détruire la bauxite.
4860,2001,,Détruire la magnésite.
4861,2001,,Détruire le premier anneau fortifiant.
4862,2001,,Détruire le deuxième anneau fortifiant.
4863,2001,,Détruire la pelle sécutrice.
4866,2001,,Quand même détruire la pelle sécutrice.
4867,2001,,Rapporter l'information à Divad.
4872,2001,,Quitter l'Ordre de l'Oeil Putride.
4874,2001,,Terminer la discussion.
4880,2001,,Préparer la potion de résurrection forcée.
4881,2001,,Télécharger DOFUS
4882,2001,,Lui parler du sort de Transgénèse.
4883,2001,,Ecouter son conseil.
4884,2001,,Ecouter la suite.
4885,2001,,Ecouter son conseil.
4914,2001,,Ecouter ses recommandations.
4915,2001,,Ecouter ses recommandations.
4916,2001,,Ecouter la suite.
4923,2001,,Quitter l'Ordre de l'Oeil Attentif.
4925,2001,,Terminer la discussion.
4934,2001,,Quitter l'Ordre du Coeur Vaillant.
4936,2001,,Terminer la discussion.
4941,2001,,Quitter l'Ordre du Coeur Saignant.
4948,2001,,Terminer la discussion.
4952,2001,,Connaître le coût pour redevenir Neutre.
4955,2001,,Terminer la discussion.
4971,2001,,Demander combien ça coûte.
4972,2001,,Demander combien ça coûte.
4973,2001,,Demander combien ça coûte.
4974,2001,,Demander combien ça coûte.
4975,2001,,Demander combien ça coûte.
4976,2001,,Demander combien ça coûte.
4977,2001,,Demander combien ça coûte.
4978,2001,,Demander combien ça coûte.
4979,2001,,Demander combien ça coûte.
4980,2001,,Demander combien ça coûte.
4981,0,"9,862,395",Aller au terrain de Boufbolle
4982,0,"9,459,360",Aller au château d'Allister
4983,1,5776,Se renseigner à propos des règles du Boufbolle
4984,1,5777,Continuer la discussion
4985,1,5778,Continuer la discussion
4986,2001,,Faire rentrer son fantôme Bouloute du Parrain
4987,1,5789,Comment ça ?
4989,1,5792,Qu'est-ce qu'il se passe ?
4990,2001,,"Merci, mais tu en as assez fait je crois..."
4991,2001,,Je veux bien un bonbon du Sage
4992,2001,,Je veux bien un bonbon du Chanceux
4993,2001,,Tu pourrais me donner 20 poudres d'Eniripsa ?
4994,2001,,Ressuscite mon familier s'il te plaît
4995,2001,,Oui.
4998,2001,,Faire rentrer son fantôme Chacha angora
4999,2001,,Faire rentrer son fantôme Tiwabbit Kiafin
5000,2001,,Faire rentrer son fantôme Miniminotot
5001,2001,,Faire rentrer son fantôme Crocodaille
5002,2001,,Faire rentrer son fantôme Dragoune Noire
5010,2001,,Lui donner les peaux.
5014,2001,,Terminer la discussion.
5052,2001,,Terminer la discussion.
5078,2001,,A la pêche aux infos.
5079,2001,,A la pêche aux infos.
5080,2001,,A la pêche aux infos.
5081,2001,,Suite Woyale.
5082,2001,,Un mawiage pwincier.
5087,2001,,Terminer la discussion.
5150,2001,,Terminer la discussion.
5173,2001,,Redevenir Neutre.
5174,2001,,Redevenir Neutre.
5175,2001,,Redevenir Neutre.
5176,2001,,Redevenir Neutre.
5190,2001,,Partir chercher les 4000 Kamas.
5217,2001,,Terminer la discussion.
5282,2001,,Quitter l'Ordre du Coeur Saignant.
5283,2001,,Terminer la discussion.
5286,2001,,Quitter l'Ordre de l'Esprit Malsain.
5287,2001,,Terminer la discussion.
5291,2001,,Terminer la discussion.
5298,2001,,Quitter l'Ordre du Coeur Vaillant.
5299,2001,,Terminer la discussion.
5303,2001,,Terminer la discussion.
5306,2001,,J'ai quelques uns des ingrédients requis.
5307,2001,,J'ai quelques uns des ingrédients requis.
5308,2001,,J'ai quelques uns des ingrédients requis.
5309,2001,,J'ai quelques uns des ingrédients requis.
5310,2001,,J'ai quelques uns des ingrédients requis.
5311,2001,,J'ai quelques uns des ingrédients requis.
5312,2001,,J'ai quelques uns des ingrédients requis.
5313,2001,,J'ai quelques uns des ingrédients requis.
5314,2001,,J'ai quelques uns des ingrédients requis.
5315,2001,,J'ai quelques uns des ingrédients requis.
5316,2001,,J'ai quelques uns des ingrédients requis.
5317,2001,,J'ai quelques uns des ingrédients requis.
5318,2001,,J'ai quelques uns des ingrédients requis.
5319,2001,,J'ai quelques uns des ingrédients requis.
5320,2001,,J'ai quelques uns des ingrédients requis.
5321,2001,,J'ai quelques uns des ingrédients requis.
5322,2001,,J'ai quelques uns des ingrédients requis.
5323,2001,,J'ai quelques uns des ingrédients requis.
5324,2001,,J'ai quelques uns des ingrédients requis.
5325,2001,,J'ai quelques uns des ingrédients requis.
5326,2001,,J'ai quelques uns des ingrédients requis.
5327,2001,,J'ai quelques uns des ingrédients requis.
5328,2001,,J'ai quelques uns des ingrédients requis.
5329,2001,,J'ai quelques uns des ingrédients requis.
5330,2001,,J'ai quelques uns des ingrédients requis.
5331,2001,,J'ai quelques uns des ingrédients requis.
5332,2001,,J'ai quelques uns des ingrédients requis.
5333,2001,,J'ai quelques uns des ingrédients requis.
5334,2001,,J'ai quelques uns des ingrédients requis.
5335,2001,,J'ai quelques uns des ingrédients requis.
5336,2001,,J'ai quelques uns des ingrédients requis.
5337,2001,,J'ai quelques uns des ingrédients requis.
5338,2001,,J'ai quelques uns des ingrédients requis.
5339,2001,,J'ai quelques uns des ingrédients requis.
5340,2001,,Proposer son aide
5341,2001,,Quitter l'Ordre de l'Esprit Salvateur.
5342,2001,,Terminer la discussion.
5343,2001,,Non.
5344,2001,,Non merci
5345,2001,,Ca m'intéresse
5347,1,6161,Continuer la discussion
5348,1,6162,Continuer la discussion
5349,1,6163,Continuer la discussion
5350,1,6164,Continuer la discussion
5351,1,6165,Continuer la discussion
5352,1,6166,Continuer la discussion
5353,2001,,Faire rentrer son fantôme Shushu de Rushu.
5354,2001,,Redevenir Neutre.
5355,2001,,Redevenir Neutre.
5356,2001,,Redevenir Neutre.
5357,2001,,Redevenir Neutre.
5358,2001,,Redevenir Neutre.
5359,2001,,Redevenir Neutre.
5360,2001,,Redevenir Neutre.
5361,2001,,Redevenir Neutre.
5362,2001,,Proposer son aide
5363,2001,,Essayer d'embarquer clandestinement.
5364,2001,,Répondre que vous auriez aussi pu le deviner
5365,2001,,Se renseigner sur Brâkmar.
5366,2001,,Se renseigner sur Bonta.
5367,2001,,Accepter la proposition.
5368,2001,,Accepter la proposition.
5369,2001,,Dire que Snori Nairb vous envoie.
5370,2001,,Rejoindre les rangs de Brâkmar.
5371,2001,,Dire que Snori Nairb vous envoie.
5372,2001,,Dire que Snori Nairb vous envoie.
5373,2001,,Dire que Snori Nairb vous envoie.
5374,2001,,Demander à intégrer la milice de Brâkmar.
5375,2001,,Demander à intégrer la milice de Brâkmar.
5376,2001,,Demander à intégrer la milice de Brâkmar.
5377,2001,,Demander à intégrer une milice.
5378,2001,,Réclamer la récompense prévue.
5379,2001,,Décliner la proposition.
5380,2001,,Décliner la proposition.
5381,2001,,Dire que Snori Nairb vous envoie.
5382,2001,,Dire que Snori Nairb vous envoie.
5383,2001,,S'en aller.
5384,2001,,Rejoindre les rangs de Bonta.
5385,2001,,Dire que Snori Nairb vous envoie.
5386,2001,,Dire que Snori Nairb vous envoie.
5387,2001,,Demander à intégrer la milice de Bonta.
5388,2001,,Demander à intégrer la milice de Bonta.
5389,2001,,Demander à intégrer la milice de Bonta.
5390,2001,,Demander une nouvelle mission.
5391,2001,,Discuter.
5392,2001,,Demander une nouvelle mission.
5393,2001,,Discuter.
5422,1,6205,Consulter son coffre personnel
5423,2001,,Je veux un parcho pour tester les parchos (avec en plus 5 parchos normaux) [test]
